code,name,nmc,mktcap
600186,莲花健康,488493.08007,635041.003914
600185,格力地产,1491574.849232,1491574.849232
600184,光电股份,582531.14577,582531.14577
600183,生益科技,5070048.512094,5070048.512094
600182,SST佳通,238680.0,477360.0
600180,瑞茂通,648512.622032,648512.622032
600179,安通控股,1565011.103913,1915921.576389
600178,东安动力,351180.8,351180.8
600177,雅戈尔,2967272.033207,3050512.959207
600176,中国巨石,7714044.474856,7714044.474856
600173,卧龙地产,385228.9342,385278.4342
600172,黄河旋风,1264621.621438,1489776.563708
600171,上海贝岭,2391341.635328,2432125.851368
600170,上海建工,3543950.295744,3543950.295744
600169,太原重工,871744.7,1133268.11
600168,武汉控股,491731.796556,491731.796556
600167,联美控股,2111934.275425,2111934.275425
600166,福田汽车,2603776.050612,2603776.050612
600165,新日恒力,901991.931675,901991.931675
600163,中闽能源,1113765.688275,1779459.124745
600162,香江控股,679156.2848,679156.2848
600161,天坛生物,4198611.242296,4596015.436405
600160,巨化股份,4608466.560267,4608466.560267
600159,大龙地产,218290.850016,218290.850016
600158,中体产业,818589.18361,1213784.029755
600157,永泰能源,4532423.88558,4532423.88558
600156,华升股份,170092.826946,170092.826946
600155,华创阳安,1753473.101184,1753473.101184
600153,建发股份,2460954.06004,2485450.75604
600152,维科技术,305175.719744,390140.281034
600151,航天机电,1530347.190229,1530347.190229
600150,中国船舶,7097809.05442,12992405.54199
600149,廊坊发展,191600.64,191600.64
600148,长春一东,174914.3322,174914.3322
600146,*ST环球,86004.51,86004.51
600145,*ST新亿,350408.5893,350408.5893
600143,金发科技,4213019.775491,4213019.775491
600141,兴发集团,5024327.55245,5762297.21445
600139,ST西源,191948.24732,191948.24732
600138,中青旅,731802.24,731802.24
600137,浪莎股份,134257.489028,134257.489028
600136,当代文体,280931.021322,337324.945471
600135,乐凯胶片,327667.849822,423833.237834
600133,东湖高新,472508.676288,472508.676288
600132,重庆啤酒,6325987.529058,6325987.529058
600131,国网信通,846515.936594,1873183.250448
600130,波导股份,297984.0,297984.0
600129,太极集团,804150.234336,804150.234336
600128,弘业股份,172984.0175,172984.0175
600127,金健米业,546157.518518,546157.518518
600126,杭钢股份,2083725.664211,2083725.664211
600125,铁龙物流,667121.677614,667121.677614
600123,兰花科创,1459987.2,1459987.2
600122,ST宏图,178371.7859,178371.7859
600121,郑州煤电,679873.917204,679873.917204
600120,浙江东方,1277278.496361,1277278.496361
600119,长江投资,245612.6,291851.02563
600118,中国卫星,3205728.044985,3205728.044985
600117,西宁特钢,510017.706976,510017.706976
600116,三峡水利,1550151.717775,2189403.62508
600115,中国东航,4659030.69895,7780266.871425
600114,东睦股份,544266.610191,544266.610191
600113,浙江东日,245212.97136,245212.97136
600112,*ST天成,212338.420782,212338.420782
600111,北方稀土,17841987.126,17841987.126
600110,诺德股份,3065811.901586,3237471.380955
600109,国金证券,3363087.55272,3363087.55272
600108,亚盛集团,665844.971382,665844.971382
600107,美尔雅,201240.0,201240.0
600106,重庆路桥,368139.942174,368139.942174
600105,永鼎股份,523353.942964,523353.942964
600104,上汽集团,22993051.96632,22993051.96632
600103,青山纸业,754002.422889,754002.422889
600101,明星电力,308488.71444,308488.71444
600100,同方股份,1828725.652767,2067133.688921
600099,林海股份,159300.24,159300.24
600098,广州发展,2196934.369608,2219123.998212
600097,开创国际,266716.770813,266716.770813
600096,云天化,4821105.999888,5262302.565008
600095,湘财股份,932726.463825,2783584.45755
600094,大名城,830960.81113,903493.645805
600093,*ST易见,280611.875,280611.875
600091,*ST明科,117226.556432,117226.556432
600090,*ST济堂,214509.778805,214509.778805
600089,特变电工,9308067.849234,9308067.849234
600088,中视传媒,406455.9408,406455.9408
600085,同仁堂,4339331.908968,4339331.908968
600084,*ST中葡,422521.28808,422521.28808
600083,*ST博信,130184.189146,131330.0
600082,海泰发展,183944.03678,187373.58954
600081,东风科技,409509.36,614367.08993
600080,金花股份,309441.066265,309441.066265
600079,人福医药,2688456.743772,3243280.809288
600078,*ST澄星,472414.449893,472414.449893
600077,宋都股份,333690.459174,333690.459174
600076,康欣新材,437493.726567,568741.844241
600075,新疆天业,1376550.616872,1864246.292648
600073,上海梅林,758623.142848,758623.142848
600072,中船科技,1066826.080467,1066826.080467
600071,凤凰光学,365707.58224,433623.78906
600070,浙江富润,379027.107536,390415.696264
600067,冠城大通,683386.71205,683386.71205
600066,宇通客车,2512821.018105,2568426.938105
600064,南京高科,1128428.638744,1128428.638744
600063,皖维高新,1467531.755304,1467531.755304
600062,华润双鹤,1251885.252,1251885.252
600061,国投资本,5853429.045104,5853429.045104
600060,海信视像,1465685.349414,1487743.149414
600059,古越龙山,898270.347315,1012723.620843
600058,五矿发展,1249847.889026,1249847.889026
600057,厦门象屿,1729210.452703,1745380.354765
600056,中国医药,1233664.96869,1234100.79177
600055,万东医疗,1065948.728229,1065948.728229
600054,黄山旅游,477882.3,679052.25864
600053,九鼎投资,726180.84,726180.84
600052,浙江广厦,384952.801896,384952.801896
600051,宁波联合,206424.32,206424.32
600050,中国联通,12732836.703768,12830436.789768
600048,保利发展,16063884.376386,16063884.376386
600039,四川路桥,3422778.18348,4527107.913972
600038,中直股份,3476144.194252,3476144.194252
600037,歌华有线,1120381.19662,1120381.19662
600036,招商银行,100607361.98023,122997186.99608
600035,楚天高速,540998.942736,540998.942736
600033,福建高速,798620.4,798620.4
600032,浙江新能,372528.0,3725280.0
600031,三一重工,21976864.989304,21976864.989304
600030,中信证券,25557379.0668,33661324.779516
600029,南方航空,5663227.383426,9863976.486474
600028,中国石化,43383228.054884,54966329.179284
600027,华电国际,4260223.616719,5158336.789519
600026,中远海能,1779148.039248,2957631.660585
600025,华能水电,13338000.0,13338000.0
600023,浙能电力,5549081.515104,5549081.515104
600022,山东钢铁,2517706.41168,2517706.41168
600021,上海电力,3334267.186978,3334267.186978
600020,中原高速,779838.025704,779838.025704
600019,宝钢股份,21346071.652957,21400114.46145
600018,上港集团,14321330.9337,14386224.0855
600017,日照港,870410.050304,870410.050304
600016,民生银行,13865690.176283,17118925.634282
600015,华夏银行,7219172.585639,8663007.102429
600012,皖通高速,796104.8,1132830.63
600011,华能国际,9150094.652608,13060813.674688
600010,包钢股份,11245410.113385,16182686.59004
600009,上海机场,4806922.241212,8470909.337408
600008,首创环保,3119751.037725,3119751.037725
600007,中国国贸,1525025.756476,1525025.756476
600006,东风汽车,1550000.0,1550000.0
600004,白云机场,2296945.77054,2627057.29413
600000,浦发银行,26475648.846768,26475648.846768
003816,中国广核,3199428.6778,16563544.4408
003043,华亚智能,101900.0,407600.0
003042,中农联合,73240.2,292960.8
003041,真爱美家,58125.0,232500.0
003040,楚天龙,186732.39993,1098425.885304
003039,顺控发展,214210.0,2133527.21215
003038,鑫铂股份,127009.53,508026.37842
003037,三和管桩,85544.0,633826.421414
003036,泰坦股份,66690.0,266760.0
003035,南网能源,674242.42373,3371212.12043
003033,征和工业,56033.0,223995.0
003032,传智教育,88498.20525,884982.0525
003031,中瓷电子,230010.664613,920042.664613
003030,祖名股份,74973.6,299846.34
003029,吉大正元,101565.2,417520.8
003028,振邦智能,114148.4,462437.99808
003027,同兴环保,83277.81,333072.81
003026,中晶科技,182237.835,728746.8
003025,思进智能,84420.0,337638.0
003023,彩虹集团,54018.3,215626.152
003022,联泓新科,1208602.512,8426098.512
003021,兆威机电,275234.4,1105753.944
003020,立方制药,100931.28,403725.12
003019,宸展光电,80992.0,323968.0
003018,金富科技,69680.0,278720.0
003017,大洋生物,58650.0,234600.0
003016,欣贺股份,130560.0408,528362.4888
003015,日久光电,93314.133776,373256.533776
003013,地铁设计,74969.37,749618.74
003012,东鹏控股,186470.696,1552620.64
003011,海象新材,76821.75424,307206.592
003010,若羽臣,64237.73,256908.36224
003009,中天火箭,230757.714,923030.33922
003008,开普检测,106118.048505,245040.0
003007,直真科技,61911.420584,177112.0
003006,百亚股份,416714.7252,827322.2652
003005,竞业达,118093.94,343334.0
003004,声迅股份,51334.14,205336.56
003003,天元股份,124276.59,243873.6
003002,壶化股份,94993.634475,245400.0
003001,中岩大地,67393.61188,272931.11242
003000,劲仔食品,197665.464256,375782.4
002999,天禾股份,152219.885125,247833.096
002998,优彩资源,78335.616,313342.464
002997,瑞鹄模具,166639.2,267321.6
002996,顺博合金,222535.77048,777030.0
002995,天地在线,102325.037906,230437.662
002993,奥海科技,214669.26,841913.28
002992,宝明科技,106038.50452,256828.10452
002991,甘源食品,171465.058688,438860.132348
002990,盛视科技,175347.36,713887.662
002989,中天精装,161535.44,320362.4
002988,豪美新材,162122.266075,448082.25
002987,京北方,249188.31888,602805.25512
002986,宇新股份,425387.865,633117.24
002985,北摩高科,1428715.71768,2781443.712
002984,森麒麟,775588.34984,1741112.7592
002983,芯瑞达,107151.541044,382550.168
002982,湘佳股份,176434.0625,380929.32
002981,朝阳科技,52368.0,209472.0
002980,华盛昌,120400.2408,481600.2408
002979,雷赛智能,412829.332125,791700.0
002978,安宁股份,502455.0,2120889.0
002977,天箭科技,235018.125,524095.0
002976,瑞玛工业,70388.94,239520.0
002975,博杰股份,217053.705,778760.6
002973,侨银股份,176531.572458,677560.897982
002972,科安达,107124.62967,322665.6
002971,和远气体,191944.598036,291040.0
002970,锐明技术,371329.635995,759131.2
002969,嘉美包装,247850.744796,535866.11253
002968,新大正,225439.03674,559784.9445
002967,广电计量,560863.5972,1702668.50416
002966,苏州银行,1108138.50664,2273333.333788
002965,祥鑫科技,191936.027335,385944.838435
002963,豪尔赛,126328.98443,275309.03183
002962,五方光电,216402.99768,384588.228
002961,瑞达期货,287580.753432,1177487.442432
002960,青鸟消防,469139.80635,936033.61065
002959,小熊电器,371120.414175,761725.836
002958,青农商行,1063301.088855,2183350.033257
002957,科瑞技术,344861.221923,922886.6031
002956,西麦食品,171420.607512,401184.0
002955,鸿合科技,165127.754334,399005.70162
002953,日丰股份,106758.540022,352142.236893
002952,亚世光电,90834.045468,213477.66
002951,金时科技,67653.332704,382320.0
002950,奥美医疗,304756.055648,830844.213984
002949,华阳国际,139972.285917,293464.186917
002948,青岛银行,288610.090677,2151122.13
002947,恒铭达,180537.040278,514493.924148
002946,新乳业,223915.273591,1327791.593269
002945,华林证券,935938.47036,3348000.0
002943,宇晶股份,105124.51755,198900.0
002942,新农股份,80785.154572,271284.0
002941,新疆交建,225431.5167,754676.3367
002940,昂利康,150770.482572,288703.978371
002939,长城证券,2288248.780125,4267182.357625
002938,鹏鼎控股,7006018.157008,7391578.998144
002937,兴瑞科技,121367.113072,370122.966
002936,郑州银行,1853366.923044,2607401.40623
002935,天奥电子,482950.108192,504623.769
002933,新兴装备,197625.17273,335034.25
002932,明德生物,375580.24608,615263.96528
002931,锋龙股份,233511.380384,260274.837682
002930,宏川智慧,774246.297185,803887.62994
002929,润建股份,499090.823322,680348.63374
002928,华夏航空,997350.561696,997350.561696
002927,泰永长征,243037.55632,244127.6708
002926,华西证券,2572500.0,2572500.0
002925,盈趣科技,2377247.625708,2542892.054497
002923,润都股份,476149.12138,624727.2626
002922,伊戈尔,444276.472455,475594.330275
002921,联诚精密,131315.021865,170259.53634
002920,德赛西威,4327319.5,4328500.0
002919,名臣健康,310448.6115,558771.033375
002918,蒙娜丽莎,473325.62511,915629.3874
002917,金奥博,156634.8795,228742.992
002916,深南电路,4650617.716881,4701835.964214
002915,中欣氟材,337833.570204,534364.869546
002913,奥士康,1076775.030996,1327034.613156
002912,中新赛克,408581.32032,611350.30656
002911,佛燃能源,1146860.781324,1147472.8
002910,庄园牧场,179615.0475,244000.0836
002909,集泰股份,225256.507568,241170.836444
002908,德生科技,226250.62884,307271.5065
002907,华森制药,341147.7792,482026.284
002906,华阳集团,1791642.634614,1799685.83494
002905,金逸影视,269068.8,269068.8
002903,宇环数控,155468.234103,259452.05
002902,铭普光磁,171395.39736,272160.0
002901,大博医疗,1860063.695664,2212468.55702
002900,哈三联,379303.370625,704435.11125
002899,英派斯,173278.3755,173280.0
002898,赛隆药业,94522.017096,164736.0
002897,意华股份,591706.06125,640020.0
002896,中大力德,221624.0,221624.0
002895,川恒股份,1865200.25,1885312.78
002893,华通热力,210445.191117,211520.4
002892,科力尔,294659.725465,570849.522642
002891,中宠股份,890258.704596,890279.136846
002890,弘宇股份,106589.92074,148407.42
002889,东方嘉盛,221417.217864,340558.123914
002888,惠威科技,91132.614312,181329.35616
002887,绿茵生态,169558.76184,330096.0
002886,沃特股份,393449.867658,517947.087294
002885,京泉华,159620.741524,242640.0
002884,凌霄泵业,594837.631385,780537.045885
002883,中设股份,90339.657912,134947.134672
002882,金龙羽,488047.65,490042.8
002881,美格智能,273386.6303,487422.58
002880,卫光生物,703080.0,703080.0
002879,长缆科技,278597.42768,401663.8912
002878,元隆雅图,290385.68523,341420.552994
002877,智能自控,132988.073586,214810.298572
002876,三利谱,738174.37122,895159.629936
002875,安奈儿,73544.81499,157882.433274
002873,新天药业,203183.192604,214169.51282
002872,ST天圣,110529.669752,163452.0
002871,伟隆股份,85994.63045,164787.164
002870,香山股份,158299.728675,308879.97
002869,金溢科技,235972.092884,275447.143653
002868,绿康生化,164274.539709,164274.539709
002867,周大生,2046514.758402,2090498.025707
002866,传艺科技,225771.826308,379129.304498
002865,钧达股份,373101.769664,384130.751264
002864,盘龙药业,129899.378187,203587.83
002863,今飞凯达,270856.146981,270856.146981
002862,实丰文化,129562.259899,186360.0
002861,瀛通通讯,129793.033386,188428.38677
002860,星帅尔,262724.37516,365091.805572
002859,洁美科技,1166260.758015,1187009.518305
002858,力盛赛车,141785.628428,233811.575156
002857,三晖电气,143142.391572,201216.0
002856,美芝股份,109379.369993,151685.657768
002855,捷荣技术,218438.438016,222543.812976
002853,皮阿诺,176579.199555,287835.460164
002852,道道全,297555.78492,398820.0
002851,麦格米特,1259266.18451,1547440.65673
002850,科达利,1893766.960288,2864688.626849
002849,威星智能,125380.729894,164915.6383
002848,高斯贝尔,141468.75072,147092.0
002847,盐津铺子,616778.208648,704235.84
002846,英联股份,167258.186213,239113.453163
002845,同兴达,478886.171541,700834.083264
002843,泰嘉股份,193616.88825,193620.0
002842,翔鹭钨业,211988.002797,272727.415584
002841,视源股份,3679181.61632,5435712.85243
002840,华统股份,446638.932992,458376.430592
002839,张家港行,865965.712883,1028728.513387
002838,道恩股份,535922.835534,629391.271932
002837,英维克,835400.818336,1064668.27264
002836,新宏泽,132320.0,132320.0
002835,同为股份,121974.227136,213463.552176
002833,弘亚数控,633636.77468,1067539.572736
002832,比音勒芬,950822.240929,1418368.377229
002831,裕同科技,1597575.712131,2859468.148369
002830,名雕股份,67464.98,134940.08
002829,星网宇达,304851.512704,490196.89176
002828,贝肯能源,134080.7373,174859.212
002827,高争民爆,292284.0,292284.0
002826,易明医药,116606.861788,167100.38775
002825,纳尔股份,204252.488799,308370.546447
002824,和胜股份,327378.758844,532249.68237
002823,凯中精密,168494.26572,303739.51662
002822,中装建设,354694.374696,397709.837472
002821,凯莱英,10160116.72,10667224.7448
002820,桂发祥,202127.513837,204185.6
002819,东方中科,555248.816529,635500.788336
002818,富森美,400767.827683,1005180.35642
002817,黄山胶囊,125729.630355,220264.43805
002816,和科达,190196.25364,194000.0
002815,崇达技术,528955.737839,1077911.01812
002813,路畅科技,130139.010827,278040.0
002812,恩捷股份,22050639.6363,26504446.1418
002811,郑中设计,194347.995492,215478.56148
002810,山东赫达,1229512.968072,1335482.62848
002809,红墙股份,156970.015956,242080.141452
002808,恒久科技,133499.135434,209395.2
002807,江阴银行,841740.041248,842738.397452
002806,华锋股份,181703.321904,274668.604119
002805,丰元股份,247204.203525,452481.597315
002803,吉宏股份,479779.125876,655616.308896
002802,洪汇新材,220497.949362,223616.583
002801,微光股份,194221.3104,393359.616
002800,天顺股份,131045.130341,136649.464
002799,环球印务,319530.6744,319536.0
002798,帝欧家居,303329.566845,518823.598824
002797,第一创业,2954666.0,3004716.0
002796,世嘉科技,205371.927673,234504.634692
002795,永和智控,167565.082592,236800.0
002793,罗欣药业,374280.27604,1433212.84568
002792,通宇通讯,286328.45007,545274.0828
002791,坚朗五金,2047495.517706,4094490.36
002790,瑞尔特,156883.3856,256854.006
002789,建艺集团,102635.096032,186919.134894
002788,鹭燕医药,291950.540754,299546.403456
002787,华源控股,103030.875072,182001.836736
002786,银宝山新,260501.64,339989.832
002785,万里石,316058.592906,388200.0
002783,凯龙股份,318335.021529,371423.614982
002782,可立克,547950.311363,557497.534363
002781,奇信股份,155629.12322,156375.0
002780,三夫户外,192750.331376,253522.913392
002779,中坚科技,140818.650225,156948.0
002778,中晟高科,210708.3237,210708.3237
002777,久远银海,653009.0065,667300.7365
002776,ST柏龙,81106.662858,128579.396334
002775,文科园林,180675.27009,207670.656465
002774,快意电梯,272790.32308,325913.8872
002773,康弘药业,1287189.630972,1712961.346302
002772,众兴菌业,294838.194304,461202.960992
002771,真视通,216467.947234,223818.2947
002770,*ST科迪,116129.591424,210214.617024
002769,普路通,165630.303816,234443.737912
002768,国恩股份,460075.369375,706063.75
002767,先锋电子,173707.098234,208350.0
002766,*ST索菱,141533.172608,202020.172706
002765,蓝黛科技,274697.043534,389393.67133
002763,汇洁股份,203923.2427,422735.775
002762,金发拉比,184438.242846,333491.55
002761,浙江建投,187370.26,832631.87546
002760,凤形股份,187487.36183,187528.0
002759,天际股份,1920878.595809,1921082.812559
002758,浙农股份,198730.013393,497261.793696
002757,南兴股份,392215.56946,422501.95559
002756,永兴材料,2647238.1,4059501.5
002755,奥赛康,440336.753055,1155559.636995
002753,永东股份,279657.65952,432880.548992
002752,昇兴股份,532336.713636,533397.483528
002751,易尚展示,226857.131938,277844.244174
002750,龙津药业,290268.628029,291964.5
002749,国光股份,278620.508536,438248.011236
002748,世龙实业,248640.0,248640.0
002747,埃斯顿,1752014.875156,2055198.390518
002746,仙坛股份,510257.207213,618727.344713
002745,木林森,1504726.40236,2434032.89436
002743,富煌钢构,302951.8814,315569.64655
002742,三圣股份,278613.0,293760.0
002741,光华科技,682982.65046,794588.70086
002740,爱迪尔,99951.789816,185256.919416
002739,万达电影,3215631.743285,3334934.0544
002738,中矿资源,1852285.152274,2040815.785963
002737,葵花药业,819936.0,819936.0
002736,国信证券,10724949.15246,11679101.693055
002735,王子新材,240353.581371,388331.772514
002734,利民股份,372789.999429,428764.121591
002733,雄韬股份,663365.330664,697734.282008
002732,燕塘乳业,460721.40795,464969.25
002731,萃华珠宝,149034.64562,159585.188
002730,电光科技,323794.944,340743.744
002729,好利科技,347858.08544,362739.2
002728,特一药业,177020.555088,283393.715088
002727,一心堂,1120796.618926,1682421.44155
002726,龙大肉食,1011194.240446,1100814.664651
002725,跃岭股份,130914.41349,171520.0
002724,海洋王,591764.744592,1266443.475024
002723,金莱特,324481.271625,350444.6456
002722,金轮股份,236698.456538,236718.691538
002721,金一文化,225194.833556,295657.170116
002719,*ST麦趣,159606.08287,171701.504602
002718,友邦吊顶,83940.59553,166281.503685
002717,岭南股份,337640.6964,458641.5297
002716,金贵银业,758281.53807,835561.095264
002715,登云股份,174156.0,174156.0
002714,牧原股份,16120943.268764,23899566.426515
002713,东易日盛,282917.117781,293256.34902
002712,思美传媒,254393.639101,257472.702184
002709,天赐材料,9934898.828288,14336416.418016
002708,光洋股份,235310.9332,290009.59022
002707,众信旅游,305911.6828,433225.497176
002706,良信股份,1072467.36341,1396199.40461
002705,新宝股份,1495494.63558,1502991.10404
002703,浙江世宝,291465.756704,416142.723699
002702,海欣食品,215474.49,268264.08
002701,奥瑞金,1443235.261108,1444554.731204
002700,ST浩源,145655.464755,194738.79168
002699,美盛文化,460243.79885,460243.79885
002698,博实股份,1000495.999839,1291480.65
002697,红旗连锁,523742.9544,660960.0
002696,百洋股份,168111.767196,169802.03826
002695,煌上煌,653351.293749,721489.800696
002694,顾地科技,188669.323916,212602.0608
002693,双成药业,185975.154481,189932.0
002692,ST远程,218588.2188,231243.012
002691,冀凯股份,156074.69582,156400.0
002690,美亚光电,1322825.534316,2701296.0
002689,远大智能,328777.620528,329686.1891
002688,金河生物,370555.794978,465912.171606
002687,乔治白,194871.6,245000.0
002686,亿利达,216233.435928,312564.001416
002685,华东重机,371117.941104,459506.932296
002684,*ST猛狮,283525.46005,341559.382178
002683,宏大爆破,1836904.59195,2135824.73295
002682,龙洲股份,222053.0524,224947.4376
002681,奋达科技,432788.992702,704321.70132
002679,福建金森,353634.0,353634.0
002678,珠江钢琴,1038335.79438,1039115.047095
002677,浙江美大,623767.328842,964555.108971
002676,顺威股份,321824.280798,321840.0
002675,东诚药业,1090226.7215,1190486.059784
002674,兴业科技,338551.716144,342063.370368
002673,西部证券,3427068.303072,3727631.14197
002672,东江环保,516053.96652,668242.99752
002671,龙泉股份,182358.42316,227339.077568
002670,国盛金控,1524326.151426,1817044.489167
002669,康达新材,318830.503791,320918.502591
002668,ST奥马,569078.31444,639625.74252
002667,鞍重股份,631820.555,632146.02
002666,德联集团,247559.379291,417144.085204
002665,首航高科,858721.97915,888552.25795
002664,长鹰信质,744278.1897,767334.0
002663,普邦股份,279847.15405,386116.44718
002662,京威股份,550493.0637,550500.0
002661,克明食品,354787.749367,361611.819059
002660,茂硕电源,156778.698874,203551.158594
002659,凯文教育,202960.539555,206406.73248
002658,雪迪龙,328734.7453,622469.60542
002657,中科金财,309781.553984,367283.434368
002656,ST摩登,136554.303458,163167.044276
002655,共达电声,383244.936,383400.0
002654,万润科技,290420.3542,326584.90594
002653,海思科,826746.46299,1865618.28414
002652,扬子新材,154421.219205,170517.312
002651,利君股份,759897.995147,1412739.82
002650,加加食品,608236.2,608256.0
002649,博彦科技,497885.523125,565340.077159
002648,卫星石化,7287434.57825,7310201.65825
002647,仁东控股,458028.1797,458028.1797
002646,青青稞酒,906615.1965,952214.39261
002645,华宏科技,978060.16154,1243513.02523
002644,佛慈制药,376864.866,376864.866
002643,万润股份,1784342.88432,1810993.36428
002642,荣联科技,289352.505915,330427.504935
002641,永高股份,579551.928615,633751.923258
002640,*ST跨境,289062.877257,359907.54723
002639,雪人股份,419562.778642,506228.648017
002638,勤上股份,191265.546816,289182.083712
002637,赞宇科技,674814.22835,802504.106
002636,金安国纪,1157694.662422,1165528.0
002635,安洁科技,530026.517108,876832.332024
002634,棒杰股份,218314.936238,270558.630157
002633,申科股份,112213.48125,112650.0
002632,道明光学,471268.780938,500303.87109
002631,德尔未来,542814.461209,551767.18785
002630,华西能源,263244.590292,319996.8
002629,ST仁智,83046.860703,99279.468
002628,成都路桥,248464.337802,253415.22381
002627,三峡旅游,318106.600569,440674.425849
002626,金达威,2045804.805713,2046103.515713
002625,光启技术,3497493.19595,5063281.4757
002624,完美世界,2925406.182441,3105889.414804
002623,亚玛顿,635103.0275,792268.75
002622,融钰集团,506505.07575,506520.0
002621,美吉姆,331570.808361,344677.474896
002620,瑞和股份,203543.835633,248537.844
002619,*ST艾格,284841.235209,367134.349969
002618,*ST丹邦,158896.8,158896.8
002617,露笑科技,1900354.834573,2355793.177894
002616,长青集团,299991.264672,473358.896472
002615,哈尔斯,120524.637942,215154.376992
002614,奥佳华,618654.782807,870843.11899
002613,北玻股份,211193.33045,346752.9
002612,朗姿股份,778487.57643,1367156.20875
002611,东方精工,637005.029608,777939.489528
002610,爱康科技,2091581.130177,2138243.098995
002609,捷顺科技,428136.816692,619793.936242
002608,江苏国信,2818447.459184,2818447.459184
002607,中公教育,1954631.52857,7339205.27291
002606,大连电瓷,450167.633952,485245.77888
002605,姚记科技,554899.925131,690128.699583
002603,以岭药业,2351582.280746,2855235.487584
002602,世纪华通,3457167.92387,5291315.44728
002601,龙佰集团,4777312.338624,7468290.722816
002600,领益智造,4577658.804378,4790071.520754
002599,盛通股份,291037.310248,395871.733864
002598,山东章鼓,313324.88908,361920.0
002597,金禾实业,2367165.545309,2373203.042686
002596,海南瑞泽,434262.243756,478541.076006
002595,豪迈科技,1379234.765056,2067200.0
002594,比亚迪,29080901.182595,72034993.660335
002593,日上集团,201061.0684,347464.95247
002592,ST八菱,185767.96833,201448.452627
002591,恒大高新,121086.502508,166855.195632
002590,万安科技,339843.014694,357816.606796
002589,瑞康医药,447313.13406,586837.08369
002588,史丹利,523496.5421,761229.672
002587,奥拓电子,212341.944325,292767.826942
002586,*ST围海,228850.422272,292921.270784
002585,双星新材,2172219.184335,2896476.602925
002584,西陇科学,273821.29999,406725.41329
002583,海能达,547110.595563,925305.717473
002582,好想你,317860.179766,410823.202222
002581,未名医药,588762.215509,969151.575834
002580,圣阳股份,273967.7952,399404.71384
002579,中京电子,568606.07786,612532.471412
002578,闽发铝业,328662.101054,366582.612816
002577,雷柏科技,310302.905,310319.36
002576,通达动力,283945.143658,285127.7
002575,*ST群兴,297892.32,313072.32
002574,明牌珠宝,304128.0,304128.0
002573,清新环境,741386.621556,964356.381273
002572,索菲亚,1092089.415891,1562889.875094
002571,德力股份,209112.637788,274757.4407
002570,贝因美,533722.27995,533755.44
002569,ST步森,114307.66765,117800.18
002568,百润股份,3347546.462994,4901345.342514
002567,唐人神,731652.101586,745318.840956
002566,益盛药业,199756.92054,284618.376
002565,顺灏股份,471627.198141,473815.048134
002564,天沃科技,494163.529076,494674.535458
002563,森马服饰,1520939.22019,2171436.66896
002562,兄弟科技,296834.060768,450658.92792
002561,徐家汇,290248.303488,292697.152
002560,通达股份,227774.275088,332869.00904
002559,亚威股份,396285.00645,462080.09996
002558,巨人网络,2196452.22622,2196452.22622
002557,洽洽食品,2360579.005104,2360596.465104
002556,辉隆股份,863964.643712,990098.58688
002555,三七互娱,3514758.594088,5092216.389176
002554,惠博普,284644.603648,447156.780304
002553,南方轴承,247414.676256,367488.0
002552,宝鼎科技,338919.02739,448630.37517
002551,尚荣医疗,299179.623105,434976.255835
002550,千红制药,413942.873164,570790.8
002549,凯美特气,949663.696575,953637.3
002548,金新农,293245.26695,376447.069015
002547,春兴精工,333154.407179,459119.267376
002546,新联电子,330496.241474,349466.571224
002545,东方铁塔,1044146.355855,1203008.034261
002544,杰赛科技,951980.1408,983980.548
002543,万和电气,521073.343574,614213.6
002542,中化岩土,441083.73536,548822.216656
002541,鸿路钢构,1672304.46734,2346034.44608
002540,亚太科技,477061.83655,677192.2235
002539,云图控股,1193041.319519,1831311.3
002538,司尔特,1165873.966224,1193270.956674
002537,海联金汇,649195.55001,649231.259985
002536,飞龙股份,419299.33828,445633.51446
002535,ST林重,102474.67554,144302.95332
002534,杭锅股份,1833706.696535,1867961.05335
002533,金杯电工,473355.452465,580633.033477
002532,天山铝业,1295238.644721,4982169.279465
002531,天顺风能,3263817.016485,3325629.21939
002530,金财互联,451396.870512,542321.9298
002529,海源复材,617500.0,617500.0
002528,英飞拓,364160.859348,417138.928536
002527,新时达,404182.737647,515045.031767
002526,山东矿机,399725.863122,404694.200772
002524,光正眼科,567674.66128,595372.55766
002523,天桥起重,359197.759008,365493.3264
002522,浙江众成,715167.576025,756325.788145
002521,齐峰新材,292454.421732,359141.904594
002520,日发精机,518607.05972,811125.36832
002519,银河电子,407913.098736,453951.651894
002518,科士达,1480669.495866,1525424.486886
002517,恺英网络,743343.663414,970785.452934
002516,旷达科技,486018.54489,750127.72782
002515,金字火腿,467466.397692,511657.84544
002514,宝馨科技,178798.07475,249315.4188
002513,蓝丰生化,154054.71081,166642.27622
002512,达华智能,292795.202652,380835.384624
002511,中顺洁柔,2202787.176186,2253927.61749
002510,天汽模,386454.755785,390729.27695
002508,老板电器,3132852.517131,3180179.59155
002507,涪陵榨菜,2300720.570424,2620283.824944
002506,协鑫集成,2474144.523621,2476984.647141
002505,鹏都农牧,1300033.2114,1510699.877856
002504,ST弘高,73361.892867,181566.692571
002503,搜于特,406866.14896,494834.73296
002502,鼎龙文化,614689.619832,678956.043582
002501,*ST利源,798154.63788,816500.0
002500,山西证券,2387198.078755,2387198.078755
