code,name,nmc,mktcap,maxp5
600698,湖南天雁,387964.570454,559879.676832,5.64
600697,欧亚集团,216752.952955,222246.040775,14.04
600696,岩石股份,824467.147415,824467.147415,25.2
600694,大商股份,521644.327728,521644.327728,17.93
600692,亚通股份,159126.562608,219500.775936,6.53
600690,海尔智家,15638902.029266,23440712.757547,25.06
600689,上海三毛,131504.379552,173656.520352,8.83
600686,金龙汽车,434426.764324,461778.536548,6.74
600685,中船防务,1890943.786662,3253891.682156,24.65
600683,京投发展,385204.35044,385204.35044,5.75
600682,南京新百,1063700.031075,1229018.717773,9.3
600679,上海凤凰,264497.06274,475101.304954,9.37
600678,四川金顶,202414.2,202414.2,5.9
600674,川投能源,5239404.540452,5239404.540452,12.06
600673,东阳光,2725551.12557,2742646.50569,9.5
600668,尖峰集团,438018.713044,438018.713044,12.89
600667,太极实业,1206846.971994,1206846.971994,5.77
600663,陆家嘴,2936394.90144,4038231.63744,10.4
600662,外服控股,610950.07078,1324312.115,5.82
600661,昂立教育,286262.28117,286262.28117,10.32
600660,福耀玻璃,7439091.237048,9692587.477848,37.79
600657,信达地产,1659793.34229,1659793.34229,7.16
600655,豫园股份,2975606.521524,2987048.340124,7.74
600650,锦江在线,413993.6795,584706.71342,10.68
600648,外高桥,1181576.612736,1435081.292736,12.89
600647,同达创业,244475.21735,244475.21735,18.37
600645,中源协和,851809.470465,852134.92869,19.06
600644,乐山电力,411876.504135,411876.504135,8.33
600643,爱建集团,940699.06959,942336.944612,6.06
600642,申能股份,2798658.0067,2824239.7567,5.83
600641,万业企业,1868922.218204,1868922.218204,20.08
600640,国脉文化,827523.7776,827523.7776,10.96
600639,浦东金桥,1004129.546243,1325569.626633,12.58
600638,新黄浦,408751.849102,408751.849102,6.49
600637,东方明珠,2294544.135072,2294544.135072,6.85
600636,国新文化,514444.47288,514444.47288,12.18
600633,浙数文化,1179660.847436,1179660.847436,10.5
600630,龙头股份,253642.373409,253642.373409,6.09
600628,新世界,485156.538,485156.538,7.63
600624,复旦复华,440269.82243,440269.82243,7.26
600623,华谊集团,1260707.208551,1442991.377846,6.83
600621,华鑫股份,1261409.258188,1261409.258188,12.14
600620,天宸股份,736117.865136,736117.865136,11.02
600619,海立股份,437990.93616,666918.24219,6.19
600618,氯碱化工,806077.9742,1243129.9742,10.76
600616,金枫酒业,425487.1482,425487.1482,6.48
600615,丰华股份,182183.397268,182567.913268,9.92
600613,神奇制药,449602.139364,500959.187064,11.08
600612,老凤祥,1369596.49197,2259345.622716,43.57
600610,中毅达,784284.2933,1872588.00954,18.03
600605,汇通能源,239081.335211,239081.335211,11.97
600604,市北高新,760025.59416,1011584.59416,5.75
600603,广汇物流,1052794.690633,1052794.690633,8.77
600602,云赛智联,872334.02788,1110550.84546,8.4
600600,青岛啤酒,7796840.08303,15190726.265262,112.59
600598,北大荒,2627410.905502,2627410.905502,15.02
600597,光明乳业,1398712.644141,1484796.209451,10.95
600596,新安股份,1728138.52066,1923708.44066,16.81
600594,益佰制药,491786.9154,491786.9154,6.48
600593,大连圣亚,189722.4,189722.4,15.06
600592,龙溪股份,299265.624679,299265.624679,7.56
600590,泰豪科技,549163.759473,555218.20725,6.58
600588,用友网络,7804138.139844,7842421.010712,23.76
600587,新华医疗,943305.069784,963197.295158,27.5
600586,金晶科技,1464489.25,1464489.25,10.4
600585,海螺水泥,11643134.207469,15426269.807469,29.89
600584,长电科技,4445323.394,4445323.394,25.47
600583,海油工程,2635127.4608,2635127.4608,6.01
600582,天地科技,2230699.412788,2230699.412788,5.57
600580,卧龙电驱,1817350.406298,1831645.372298,14.27
600579,克劳斯,364876.081747,364876.081747,7.79
600576,祥源文旅,379693.676717,621312.749558,6.43
600573,惠泉啤酒,279500.0,279500.0,11.5
600571,信雅达,533877.322594,575230.037542,11.98
600570,恒生电子,7594325.748674,7594325.748674,41.5
600566,济川药业,2811346.8512,2829994.0312,33.05
600563,法拉电子,3480750.0,3480750.0,163.89
600562,国睿科技,1179418.10469,2216716.2444,18.27
600561,江西长运,135600.608,162720.7296,5.77
600560,金自天正,249812.0235,249812.0235,11.35
600559,老白干酒,2315001.60552,2360048.40552,26.45
600557,康缘药业,1311952.294752,1330544.938752,27.5
600556,天下秀,757524.68141,1283500.82582,7.39
600552,凯盛科技,810480.927183,1002227.914534,11.2
600551,时代出版,529851.737074,529851.737074,11.32
600550,保变电气,928130.35392,928130.35392,5.13
600549,厦门钨业,3070804.9008,3097914.8928,22.41
600548,深高速,1272744.049488,1936524.049488,8.93
600547,山东黄金,7485512.171637,9264472.546275,21.55
600546,山煤国际,3362245.61344,3362245.61344,17.1
600543,莫高股份,189139.68,189139.68,6.04
600539,狮头股份,157090.0,157090.0,6.97
600537,亿晶光电,744635.416644,755079.916644,6.64
600536,中国软件,4305070.107432,4419320.607432,71.68
600535,天士力,1741151.85093,1741151.85093,12.02
600531,豫光金铅,611626.117674,611626.117674,5.74
600529,山东药玻,1720051.756577,1918508.400683,30.22
600528,中铁工业,1870546.437096,1870546.437096,8.73
600526,菲达环保,329319.027584,514910.11144,6.34
600525,长园集团,676391.528736,676391.528736,5.25
600523,贵航股份,814149.9093,814687.3098,21.19
600522,中天科技,5563107.93276,5563107.93276,17.53
600521,华海药业,2858314.546965,2915028.259065,20.75
600520,文一科技,227030.19,227030.19,14.7
600519,贵州茅台,212046188.64,212046188.64,1726.9
600517,国网英大,1023905.919575,3082236.866016,5.58
600516,方大炭素,2511940.44288,2511940.44288,6.65
600513,联环药业,285456.27,287145.674,10.61
600511,国药股份,1571503.84416,2142788.51432,29.17
600510,黑牡丹,744989.026684,766874.704684,7.94
600509,天富能源,672426.369928,672426.369928,6.03
600508,上海能源,1161407.826,1161407.826,16.2
600507,方大特钢,1334533.188037,1443387.433037,6.21
600506,香梨股份,179611.557568,179611.557568,12.72
600505,西昌电力,304413.8625,304413.8625,8.56
600502,安徽建工,925211.792582,925211.792582,5.67
600501,航天晨光,515229.8428,528248.6778,12.57
600500,中化国际,2092612.893696,2122805.508096,7.69
600499,科达制造,2550766.483716,3035638.249382,16.14
600498,烽火通信,1613583.934336,1692041.028336,14.43
600497,驰宏锌锗,2759480.029856,2759480.029856,5.52
600493,凤竹纺织,167552.0,167552.0,7.1
600491,龙元建设,977515.333245,977515.333245,6.67
600489,中金黄金,3538118.24131,3931170.489404,8.32
600487,亨通光电,3876300.648594,3876300.648594,17.32
600486,扬农化工,3408887.977,3408887.977,110.47
600483,福能股份,1962532.497896,2196932.53244,11.48
600482,中国动力,3395949.2633,3619142.542625,16.92
600481,双良节能,2292803.433472,2635761.702659,14.66
600480,凌云股份,690801.143318,735406.25882,8.07
600479,千金药业,450732.165009,462902.265009,11.19
600478,科力远,1791963.406112,1791963.406112,11.63
600476,湘邮科技,259966.98,259966.98,16.35
600475,华光环能,896388.18049,912745.581162,9.99
600470,六国化工,346864.0,346864.0,6.76
600469,风神股份,291892.462218,379460.198496,5.42
600463,空港股份,254100.0,254100.0,8.6
600461,洪城环境,697804.08579,801232.35675,7.4
600460,士兰微,5267787.2634,5267787.2634,37.62
600459,贵研铂业,930348.378525,966541.3353,16.5
600458,时代新材,845346.454056,845346.454056,10.76
600456,宝钛股份,2076421.184494,2076421.184494,43.53
600455,博通股份,137907.264,137907.264,22.3
600452,涪陵电力,1292341.284864,1292341.284864,14.69
600449,宁夏建材,606333.561256,606333.561256,12.95
600446,金证股份,1066884.21567,1067186.76687,11.56
600444,国机通用,207919.14344,207919.14344,14.43
600438,通威股份,18970220.35188,18970220.35188,44.49
600436,片仔癀,16489262.66651,16489262.66651,275.16
600435,北方导航,1559318.04,1559318.04,10.59
600429,三元股份,801193.22291,811747.70291,5.61
600428,中远海特,1605694.776708,1605694.776708,7.68
600426,华鲁恒升,6833715.97428,6879556.79676,33.68
600422,昆药集团,1171041.496079,1173021.674643,16.98
600421,华嵘控股,231199.2,231199.2,12.49
600420,国药现代,982822.873593,982822.873593,9.9
600419,天润乳业,471121.339226,495974.691054,16.55
600418,江淮汽车,2792635.372575,3221414.441725,15.46
600416,湘电股份,1870860.29485,2621653.94821,20.25
600410,华胜天成,594300.118186,594300.118186,5.52
600409,三友化工,1405821.974088,1405821.974088,6.83
600406,国电南瑞,17715636.845676,17893727.892414,26.99
600405,动力源,347456.981344,347456.981344,6.44
600403,大有能源,1221705.137422,1221705.137422,5.12
600400,红豆股份,1205261.594152,1211389.494152,5.58
600399,抚顺特钢,3056755.0,3056755.0,15.85
600398,海澜之家,2285072.250591,2285072.250591,5.41
600395,盘江股份,1554156.423256,1554156.423256,7.36
600392,盛和资源,2625734.20186,2625734.20186,15.14
600391,航发科技,634838.772741,634838.772741,19.39
600390,五矿资本,2622372.162597,2622372.162597,6.32
600389,江山股份,1333827.0,1371403.6461,45.54
600387,海越能源,335764.296852,389028.049584,9.38
600383,金地集团,5133081.521364,5133081.521364,12.88
600381,青海春天,625219.689165,625219.689165,10.92
600380,健康元,2305475.701724,2305475.701724,12.64
600379,宝光股份,400534.497132,400534.497132,12.72
600378,昊华科技,3723348.523482,3757095.032454,43.4
600377,宁沪高速,3129196.609823,4146066.1925,8.28
600376,首开股份,1568375.667136,1568375.667136,7.24
600375,汉马科技,480267.095496,480267.095496,7.79
600373,中文传媒,1323897.253463,1323897.253463,9.99
600372,中航电子,3455359.96288,3455359.96288,18.06
600371,万向德农,393517.41,393517.41,14.02
600367,红星发展,527239.4068,527239.4068,18.08
600366,宁波韵升,1052416.999144,1183559.606264,10.94
600363,联创光电,1155246.322,1176355.018,26.69
600362,江西铜业,3685639.39128,6149807.42328,18.0
600361,华联综超,454746.807994,2734457.845849,7.02
600360,华微电子,690452.323576,690452.323576,7.25
600359,新农开发,342598.51236,342598.51236,9.36
600358,国旅联合,330733.5123,330733.5123,6.98
600356,恒丰纸业,230321.892438,230321.892438,7.83
600353,旭光电子,828085.56,901628.139833,15.81
600352,浙江龙盛,3230558.53698,3230558.53698,10.09
600351,亚宝药业,528990.015801,528990.015801,7.08
600350,山东高速,2794955.998707,2794955.998707,5.83
600348,华阳股份,3980275.0,3980275.0,16.95
600346,恒力石化,12325463.725286,12325463.725286,17.63
600345,长江通信,342936.0,342936.0,17.54
600343,航天动力,612039.887732,612039.887732,9.65
600338,西藏珠峰,2083484.972872,2083484.972872,23.44
600336,澳柯玛,472424.743248,472514.076048,5.95
600335,国机汽车,1260197.178615,1260197.178615,9.0
600333,长春燃气,341057.18304,341057.18304,6.28
600332,白云山,4438397.725993,5132622.025993,33.35
600330,天通股份,1135088.36647,1404881.799824,11.52
600329,达仁堂,1675535.373036,2290164.948036,31.96
600328,中盐化工,934551.4054,1891738.63375,17.16
600325,华发股份,2161612.310436,2161621.499436,11.94
600323,瀚蓝环境,1568727.908904,1568727.908904,19.75
600319,亚星化学,183675.708,225646.861488,5.91
600318,新力金融,386083.906896,386083.906896,7.82
600316,洪都航空,1905373.258384,1905373.258384,26.85
600315,上海家化,2028334.66694,2045444.933522,30.75
600313,农发种业,1198245.61553,1215309.098549,11.87
600312,平高电气,1149312.348723,1149312.348723,8.69
600309,万华化学,29161966.662288,29161966.662288,93.11
600308,华泰股份,581828.060289,581828.060289,5.43
600305,恒顺醋业,1237647.743488,1237647.743488,12.57
600302,标准股份,204837.803968,204837.803968,6.08
600301,南化股份,278885.69404,278885.69404,12.25
600299,安迪苏,2443212.059703,2443212.059703,9.17
600298,安琪酵母,3884717.565302,4096319.295606,48.28
600295,鄂尔多斯,2420080.91164,3428500.91164,17.21
600292,远达环保,491914.6407,491914.6407,6.38
600288,大恒科技,570024.0,570024.0,13.31
600287,江苏舜天,237617.064256,241145.829056,5.46
600285,羚锐制药,768524.3664,779688.655008,14.32
600284,浦东建设,701495.088,701495.088,7.4
600283,钱江水利,471955.328446,471955.328446,13.56
600278,东方创业,496965.23832,645814.467132,7.39
600276,恒瑞医药,25439461.068712,25439461.068712,40.96
600273,嘉化能源,1261750.6863,1261750.6863,9.01
600272,开开实业,170560.0,259038.0,11.7
600271,航天信息,2121552.91051,2121552.91051,11.67
600268,国电南自,600013.853792,609374.383292,8.85
600267,海正药业,1225347.71138,1323990.62601,11.33
600266,城建发展,1277200.2816,1277200.2816,5.83
600262,北方股份,297330.0,297330.0,17.94
600259,广晟有色,1455026.705088,1485700.97856,44.96
600258,首旅酒店,2561543.910008,2677429.285482,24.8
600257,大湖股份,254574.472452,254574.472452,5.38
600256,广汇能源,6736464.772614,6736464.772614,10.92
600251,冠农股份,706287.166947,709926.893847,9.17
600250,南纺股份,157971.956805,181697.419215,6.2
600249,两面针,298650.0,298650.0,5.62
600246,万通发展,2314868.483354,2314868.483354,11.36
600238,海南椰岛,504186.79014,507810.6,11.78
600237,铜峰电子,399573.65202,399573.65202,7.28
600236,桂冠电力,4839779.970428,4839779.970428,6.27
600235,民丰特纸,199187.1,199187.1,5.76
600234,科新发展,159729.79932,207129.047697,8.16
600233,圆通速递,7087743.47638,7087743.47638,20.65
600232,金鹰股份,216642.815136,216642.815136,6.0
600230,沧州大化,736823.805078,748438.529778,18.19
600229,城市传媒,463804.728,463804.728,7.08
600228,返利科技,178094.16,607571.04969,7.44
600223,鲁商发展,1114159.3774,1114159.3774,11.45
600222,太龙药业,471734.524626,471734.524626,8.78
600218,全柴动力,394089.099565,415997.922645,9.64
600217,中再资环,765151.539882,765151.539882,5.74
600216,浙江医药,1216077.909525,1224747.432,13.02
600215,派斯林,302736.40488,302736.40488,6.57
600213,亚星客车,207680.0,269984.0,10.42
600212,绿能慧充,422661.897938,422661.897938,8.79
600211,西藏药业,944891.119673,944891.119673,39.37
600210,紫江企业,812970.580688,812970.580688,5.43
600207,安彩高科,567825.030892,567825.030892,6.74
600206,有研新材,1192793.644788,1192793.644788,14.2
600203,福日电子,350721.5318,367652.61084,6.28
600202,哈空调,206620.622208,206620.622208,5.51
600201,生物股份,1027947.908684,1046424.857084,9.44
600200,江苏吴中,522002.012873,525030.569184,7.51
600199,金种子酒,1828675.17072,1828675.17072,28.24
600198,大唐电信,573176.032485,855224.497806,6.6
600197,伊力特,1167157.201177,1167157.201177,25.4
600196,复星医药,7000144.954645,9293069.789491,38.31
600195,中牧股份,1322386.9967,1322386.9967,13.63
600193,创兴资源,261604.395,261604.395,6.67
600192,长城电工,273000.264,273000.264,6.66
600191,华资实业,286109.88,286109.88,5.99
600189,泉阳泉,457680.59595,467739.369048,6.69
600188,兖矿能源,11962789.3782,19819558.0782,41.6
600185,格力地产,1227138.772545,1227138.772545,7.0
600184,光电股份,610004.230374,610004.230374,12.08
600183,生益科技,3566597.269977,3566597.269977,15.37
600180,瑞茂通,658490.942464,658490.942464,6.27
600178,东安动力,309593.6,318775.213,6.83
600177,雅戈尔,2963201.586477,3004158.029477,6.55
600176,中国巨石,5884610.99016,5884610.99016,15.17
600173,卧龙地产,402739.3403,402791.0903,6.13
600172,黄河旋风,730018.289,824929.520272,5.79
600171,上海贝岭,1375492.328565,1395157.550247,19.76
600168,武汉控股,446319.336268,446319.336268,6.36
600167,联美控股,1558209.362475,1558209.362475,6.89
600165,新日恒力,581466.324975,581466.324975,8.74
600163,中闽能源,665951.090295,1098028.774511,5.87
600161,天坛生物,3633420.03129,3633420.03129,22.82
600160,巨化股份,4470779.510136,4470779.510136,17.2
600158,中体产业,636310.899315,881792.508573,9.39
600156,华升股份,202261.683106,202261.683106,5.17
600155,华创阳安,1295969.70276,1684760.61329,7.53
600153,建发股份,4229572.363934,4468689.32161,15.9
600152,维科技术,906224.665458,969498.726014,19.24
600151,航天机电,1376882.19552,1376882.19552,9.72
600150,中国船舶,5895701.634532,10791970.593054,25.5
600149,廊坊发展,261930.24,261930.24,7.94
600148,长春一东,202085.4906,202085.4906,14.47
600143,金发科技,2710024.327179,2798028.689508,10.58
600141,兴发集团,3615814.633673,3636451.372673,32.76
600138,中青旅,1022062.08,1022062.08,15.17
600137,浪莎股份,152631.61316,152631.61316,16.38
600135,乐凯胶片,426046.46623,426046.46623,7.83
600133,东湖高新,465435.118395,465435.118395,6.01
600132,重庆啤酒,6107232.547562,6107232.547562,133.56
600131,国网信通,901617.803558,2007254.634436,17.46
600129,太极集团,1713552.819288,1713552.819288,35.65
600128,弘业股份,204570.2575,204570.2575,8.44
600127,金健米业,529471.15485,529471.15485,8.47
600125,铁龙物流,774174.471282,774174.471282,6.04
600123,兰花科创,1646198.4,1646198.4,14.7
600121,郑州煤电,704242.157964,704242.157964,6.18
600119,长江投资,211491.2,251306.01456,6.93
600118,中国卫星,2835608.94573,2835608.94573,24.66
600116,三峡水利,1416957.630057,1719016.470696,9.18
600115,中国东航,6116691.358596,10305444.282588,5.51
600114,东睦股份,582482.385765,582482.385765,9.99
600113,浙江东日,296641.86636,296641.86636,7.38
600111,北方稀土,9682120.89,9682120.89,27.0
600110,诺德股份,1291886.520849,1604346.520849,9.37
600109,国金证券,2957659.587012,3430134.92451,9.56
600107,美尔雅,251640.0,251640.0,7.4
600106,重庆路桥,719002.558542,719002.558542,5.52
600104,上汽集团,17864012.427085,17864012.427085,15.53
600101,明星电力,388560.92174,388560.92174,9.45
600099,林海股份,219120.0,219120.0,10.8
600098,广州发展,1872768.594776,2069728.4266,5.93
600097,开创国际,243345.92459,243345.92459,10.31
600096,云天化,4010351.435663,4294154.290699,23.54
600095,湘财股份,910466.184706,2301096.484908,8.27
600089,特变电工,8216384.576946,8216384.576946,21.94
600088,中视传媒,390945.3912,390945.3912,10.2
600085,同仁堂,6599514.900744,6599514.900744,50.45
600084,中葡股份,809083.3176,809083.3176,7.54
600083,博信股份,184446.600734,186070.0,8.27
600081,东风科技,369373.68,554153.47009,12.25
600080,金花股份,343035.391915,343035.391915,9.65
600079,人福医药,3213535.94037,3600137.767905,23.58
600075,新疆天业,734623.047948,988558.11654,5.83
600073,上海梅林,737055.364992,737055.364992,7.94
600072,中船科技,977739.844624,977739.844624,13.49
600071,凤凰光学,674932.611933,674932.611933,24.2
600070,浙江富润,262988.059908,263351.359908,5.28
600066,宇通客车,1764509.560731,1764509.560731,8.1
600064,南京高科,1252765.902256,1252765.902256,7.57
600063,皖维高新,1280719.97018,1435900.83371,6.75
600062,华润双鹤,2109338.65849,2148026.44489,22.25
600061,国投资本,4446311.650276,4446311.650276,7.17
600060,海信视像,1836940.74135,1863404.41635,14.39
600059,古越龙山,882373.055784,882373.055784,9.87
600058,五矿发展,1032250.014693,1032250.014693,10.18
600057,厦门象屿,2565278.192267,2707166.878387,12.04
600056,中国医药,2404525.176624,2405374.634784,17.07
600055,万东医疗,1135714.0179,1476428.2218,21.46
600054,黄山旅游,645218.1,916829.95608,13.13
600053,九鼎投资,684994.464,684994.464,16.45
600052,东望时代,453332.575917,453332.575917,5.43
600051,宁波联合,249636.64,249636.64,9.75
600048,保利发展,19260443.459562,19260443.459562,17.86
600039,四川路桥,5338494.200237,7054439.566075,11.75
600038,中直股份,2879004.280944,2879004.280944,49.88
600037,歌华有线,1199712.536008,1199712.536008,8.77
600036,招商银行,73954765.777965,90413146.479585,36.5
600032,浙江新能,258544.0,2585440.0,12.72
600031,三一重工,13756741.228104,13793096.498104,16.42
600030,中信证券,23756368.19105,30974942.87261,21.26
600029,南方航空,7583155.978146,13445700.347352,7.68
600027,华电国际,4655148.655165,5635689.040765,5.95
600026,中远海能,3933215.304062,6531192.884755,16.49
600025,华能水电,12114000.0,12114000.0,6.83
600021,上海电力,2659038.824152,2861811.54332,10.54
600019,宝钢股份,13046982.848124,13271841.230464,6.01
600018,上港集团,12907736.78005,12969268.62575,5.59
600015,华夏银行,6860137.359355,8514486.73038,5.37
600012,皖通高速,850888.0,1210785.3,7.35
600011,华能国际,8325266.408683,11883456.672763,7.84
600009,上海机场,6169393.831874,14040011.72028,57.5
600007,中国国贸,1662016.1811,1662016.1811,17.98
600006,东风汽车,1248000.0,1248000.0,6.61
600004,白云机场,3640012.719254,3640012.719254,15.55
600000,浦发银行,21603199.810816,21603199.810816,7.39
003043,华亚智能,198940.334008,556480.0,71.5
003042,中农联合,181517.800425,379709.2,28.0
003041,真爱美家,67045.836,210720.0,18.05
003040,楚天龙,421001.209152,896448.329568,19.83
003039,顺控发展,234500.84922,1181930.84922,19.92
003038,鑫铂股份,270426.45336,739586.90637,52.06
003037,三和管桩,113685.957167,629291.892167,12.87
003036,泰坦股份,73434.59375,279720.0,13.59
003035,南网能源,997996.96905,2310606.06007,6.21
003033,征和工业,122389.730725,415371.75,53.2
003032,传智教育,281899.008832,688990.12,17.8
003031,中瓷电子,727019.916192,2187673.593024,112.87
003030,祖名股份,133557.657625,331041.34,28.2
003029,吉大正元,424605.739432,699173.944,41.1
003028,振邦智能,114297.77712,455428.8885,43.76
003027,同兴环保,175902.7748,349850.998,34.24
003026,中晶科技,261090.54405,477309.483,47.68
003025,思进智能,151586.22008,345966.404,21.65
003023,彩虹集团,135668.818103,277996.4824,30.5
003022,联泓新科,951370.992,4142931.936,32.8
003021,兆威机电,335413.68,953293.76016,58.5
003020,立方制药,185172.6786,445779.88,38.65
003019,宸展光电,236144.20324,342264.002025,23.51
003018,金富科技,77560.7859,267020.0,10.4
003017,大洋生物,132904.6884,188100.0,32.23
003016,欣贺股份,129817.2582,381278.887416,8.98
003015,日久光电,188845.698548,277693.866996,10.23
003013,地铁设计,97655.585312,648816.22,16.45
003012,东鹏控股,551366.799126,1006434.0,9.04
003011,海象新材,125430.762455,232971.844,22.97
003010,若羽臣,121358.966856,206037.82912,17.2
003009,中天火箭,194007.836136,684969.315704,45.33
003008,开普检测,94674.642648,216960.0,29.39
003007,直真科技,91676.264645,258440.0,26.17
003006,百亚股份,288726.852,576642.602,15.06
003005,竞业达,254147.03041,738883.6,50.09
003004,声迅股份,99929.45655,242328.24,31.58
003003,天元股份,94235.66614,182312.781,10.75
003002,壶化股份,158566.460625,405000.0,22.27
003001,中岩大地,80589.476957,209894.442818,16.93
003000,劲仔食品,262974.119044,476985.6,12.13
002999,天禾股份,219295.7998,350025.144,10.58
002998,优彩资源,110360.2764,236965.2384,7.35
002997,瑞鹄模具,276625.65,443761.2,25.55
002996,顺博合金,178036.581384,621624.0,14.25
002995,天地在线,145027.028502,318277.2852,27.25
002993,奥海科技,218831.28125,1000645.0,36.8
002992,宝明科技,471484.35776,1112756.26816,68.3
002991,甘源食品,294637.28224,754116.07279,84.68
002990,盛视科技,187330.7428,750385.409,30.5
002989,中天精装,142546.487268,282698.519268,16.9
002988,豪美新材,115665.863616,334723.855332,14.82
002987,京北方,396868.375038,959180.121282,31.85
002986,宇新股份,350907.6739,536383.9414,24.38
002985,北摩高科,842684.32941,1561371.188,47.27
002984,森麒麟,968556.2411,2132868.093916,33.0
002983,芯瑞达,98189.037072,345529.184,18.84
002982,湘佳股份,206303.75,445419.36,44.9
002981,朝阳科技,60264.0,241056.0,25.15
002980,华盛昌,115333.564,461333.564,40.06
002979,雷赛智能,392456.63892,769659.0,25.49
002978,安宁股份,356725.0,1505755.0,37.66
002977,天箭科技,167688.864378,372071.7,37.7
002976,瑞玛精密,90913.17,309360.0,26.41
002975,博杰股份,138646.082112,496331.652972,36.08
002973,侨银股份,124016.69417,476094.201915,11.93
002972,科安达,103302.622338,310675.84,18.53
002971,和远气体,204189.622754,310720.0,19.86
002970,锐明技术,188562.632026,387857.032,22.78
002968,新大正,210422.793445,515684.027833,22.98
002967,广电计量,972004.721967,1085451.171402,19.25
002966,苏州银行,2674287.270475,2768380.123955,7.81
002965,祥鑫科技,515918.288725,854891.14221,51.94
002963,豪尔赛,174774.542208,213661.46053,14.71
002962,五方光电,237003.541438,340142.336009,11.87
002961,瑞达期货,661310.273572,661310.273572,15.05
002960,青鸟消防,1315745.877798,1692267.358788,31.5
002959,小熊电器,973823.7454,974688.0,66.18
002957,科瑞技术,661723.35687,661737.85587,16.38
002956,西麦食品,332046.176,334023.392824,15.65
002955,鸿合科技,494456.509514,622889.541692,28.07
002953,日丰股份,198495.14295,389447.91975,12.68
002952,亚世光电,217897.982376,274119.12,17.31
002951,金时科技,385154.57205,385155.0,9.75
002950,奥美医疗,447315.1735,823245.0291,13.63
002949,华阳国际,209605.68279,277198.06429,14.91
002947,恒铭达,327474.468033,490519.981295,22.35
002946,新乳业,1126957.27037,1156313.637218,13.7
002945,华林证券,3917700.0,3917700.0,14.66
002943,宇晶股份,383738.372619,561900.0,59.35
002942,新农股份,244833.114475,276900.0,18.05
002941,新疆交建,885752.352016,892758.850632,14.39
002940,昂利康,362245.484475,394413.384645,29.8
002939,长城证券,2793064.8159,3630984.2604,9.2
002938,鹏鼎控股,6462705.410304,6698855.684976,29.95
002937,兴瑞科技,654970.745364,673743.486,22.96
002935,天奥电子,710879.453496,750516.65364,28.8
002933,新兴装备,167242.267768,291966.8,25.46
002932,明德生物,605031.05246,914978.717018,71.58
002931,锋龙股份,195994.28212,217087.97738,11.44
002930,宏川智慧,899064.8499,948114.0711,21.28
002929,润建股份,611104.07384,886724.34656,38.93
002928,华夏航空,1298380.055889,1637427.42555,13.58
002927,泰永长征,242190.212,245529.999,11.32
002926,华西证券,2168250.0,2168250.0,9.41
002925,盈趣科技,1334795.371379,1423893.687587,18.32
002923,润都股份,344432.660832,447800.16528,20.5
002922,伊戈尔,464405.904035,495375.353025,17.15
002921,联诚精密,154714.355672,189110.138492,14.65
002920,德赛西威,6436544.1,6500037.444,118.78
002919,名臣健康,554898.61497,562557.24147,33.75
002918,蒙娜丽莎,430461.366012,815241.870746,20.0
002917,金奥博,291183.815295,394542.113595,11.54
002916,深南电路,3922515.39428,3959436.23252,77.68
002915,中欣氟材,524573.328972,642140.93185,20.43
002913,奥士康,711079.57058,861785.022672,27.11
002912,中新赛克,558530.383873,591616.605074,37.13
002911,佛燃能源,1290442.903708,1291143.2,15.44
002910,庄园牧场,197063.3664,226596.892032,12.43
002909,集泰股份,343830.392454,354487.581852,9.95
002908,德生科技,344503.185021,497160.936063,16.87
002907,华森制药,678138.543582,952171.758948,25.5
002906,华阳集团,1729519.623648,1734137.73044,36.99
002905,金逸影视,360138.24,360138.24,10.3
002903,宇环数控,230045.264688,369039.456,25.88
002902,铭普光磁,213473.714916,299880.0,14.4
002901,大博医疗,1353590.534439,1610576.84502,39.55
002900,哈三联,232831.972736,445772.8704,15.53
002899,英派斯,157200.0,157200.0,13.78
002898,赛隆药业,115425.924723,201168.0,12.85
002897,意华股份,866048.381535,932722.48,57.63
002896,中大力德,382765.69362,382765.69362,25.86
002895,川恒股份,1291156.38622,1314750.79622,26.36
002893,华通热力,188673.692075,189618.0,10.07
002892,科力尔,228966.487225,376491.33445,12.04
002891,中宠股份,682320.05736,682341.45936,23.88
002890,弘宇股份,139543.023789,180795.706,20.1
002889,东方嘉盛,212086.868694,326057.473869,23.83
002888,惠威科技,92636.452832,184321.58976,12.44
002887,绿茵生态,154735.426725,291720.0,9.7
002886,沃特股份,304540.458444,401714.866917,17.97
002885,京泉华,455582.185428,594566.0997,33.7
002884,凌霄泵业,452662.013811,593395.282431,16.78
002883,中设股份,155890.252388,197002.602602,13.92
002882,金龙羽,535041.6375,537228.9,13.2
002881,美格智能,487449.787671,725710.665981,31.24
002880,卫光生物,656359.2,656359.2,29.19
002879,长缆科技,202602.67209,288695.9218,15.42
002878,元隆雅图,316568.062672,365330.666717,16.59
002877,智能自控,154248.41348,246089.70322,7.74
002876,三利谱,579318.785885,677281.81014,41.25
002875,安奈儿,254546.76456,442825.862976,20.92
002873,新天药业,356979.444448,372534.147062,17.0
002871,伟隆股份,130913.313732,249492.188448,15.38
002870,香山股份,326227.70364,390679.731288,29.58
002869,金溢科技,377172.840105,447993.070795,24.95
002868,绿康生化,776848.65958,794174.92707,51.1
002867,周大生,1517008.8066,1534296.771,14.3
002866,传艺科技,932400.528303,1494803.407728,54.44
002865,钧达股份,2777352.984392,2845203.984392,219.9
